GEO,GEO_OBJECT,EMPSTA_ENQ,AGE,PCS,RP_MEASURE,FREQ,TIME_PERIOD,OBS_VALUE,LIB_EMPSTA,LIB_PCS,code_insee,nom_commune,latitude,longitude,population
59650,COM,1T2,Y15T64,4,POP,A,2016,3934.77957,Actif,Professions intermédiaires,59650,Wattrelos,50.702,3.216,40836
59163,COM,1T2,Y15T64,4,POP,A,2016,2891.08673,Actif,Professions intermédiaires,59163,Croix,50.68,3.156,20778
59122,COM,1T2,Y15T64,5,POP,A,2016,4575.21801,Actif,Employés,59122,Cambrai,50.176,3.235,31425
59410,COM,1T2,Y15T64,6,POP,A,2016,1964.71208,Actif,Ouvriers,59410,Mons-en-Barœul,50.643,3.11,21467
59279,COM,1T2,Y15T64,5,POP,A,2016,3096.48719,Actif,Employés,59279,Halluin,50.783,3.125,20829
59646,COM,1T2,Y15T64,3,POP,A,2011,2151.26572,Actif,Cadres et professions intellectuelles supérieures,59646,Wasquehal,50.669,3.131,20836
59599,COM,1T2,Y15T64,_T,POP,A,2016,44261.40619,Actif,Total,59599,Tourcoing,50.724,3.161,99011
59009,COM,1T2,Y15T64,6,POP,A,2011,5005.56401,Actif,Ouvriers,59009,Villeneuve-d'Ascq,50.62,3.132,62067
59183,COM,1T2,Y15T64,1,POP,A,2016,28.68917,Actif,Agriculteurs,59183,Dunkerque,51.038,2.377,86788
59599,COM,1T2,Y15T64,5,POP,A,2011,12843.97124,Actif,Employés,59599,Tourcoing,50.724,3.161,99011
59606,COM,1T2,Y15T64,1,POP,A,2011,8.98191,Actif,Agriculteurs,59606,Valenciennes,50.358,3.524,42991
59410,COM,1T2,Y15T64,4,POP,A,2011,2192.91425,Actif,Professions intermédiaires,59410,Mons-en-Barœul,50.643,3.11,21467
59392,COM,1T2,Y15T64,6,POP,A,2011,4318.9116,Actif,Ouvriers,59392,Maubeuge,50.28,3.967,29066
59163,COM,1T2,Y15T64,5,POP,A,2011,2679.07939,Actif,Employés,59163,Croix,50.68,3.156,20778
59360,COM,1T2,Y15T64,1,POP,A,2016,9.72366,Actif,Agriculteurs,59360,Loos,50.615,3.015,23013
59360,COM,1T2,Y15T64,3,POP,A,2011,1110.03701,Actif,Cadres et professions intellectuelles supérieures,59360,Loos,50.615,3.015,23013
59017,COM,1T2,Y15T64,2,POP,A,2016,351.65441,Actif,"Artisans, commerçants et chefs d’entreprise",59017,Armentières,50.687,2.882,25581
59295,COM,1T2,Y15T64,2,POP,A,2011,429.14511,Actif,"Artisans, commerçants et chefs d’entreprise",59295,Hazebrouck,50.723,2.537,21498
59122,COM,1T2,Y15T64,4,POP,A,2011,3216.91932,Actif,Professions intermédiaires,59122,Cambrai,50.176,3.235,31425
57672,COM,1T2,Y15T64,6,POP,A,2011,4095.65278,Actif,Ouvriers,57672,Thionville,49.358,6.168,42163
59328,COM,1T2,Y15T64,_T,POP,A,2011,13318.36435,Actif,Total,59328,Lambersart,50.647,3.021,27121
59512,COM,1T2,Y15T64,1,POP,A,2011,11.00209,Actif,Agriculteurs,59512,Roubaix,50.691,3.174,98892
57480,COM,1T2,Y15T64,4,POP,A,2011,2853.20472,Actif,Professions intermédiaires,57480,Montigny-lès-Metz,49.1,6.153,21854
59009,COM,1T2,Y15T64,1,POP,A,2016,22.54809,Actif,Agriculteurs,59009,Villeneuve-d'Ascq,50.62,3.132,62067
59017,COM,1T2,Y15T64,6,POP,A,2011,3590.47543,Actif,Ouvriers,59017,Armentières,50.687,2.882,25581
59392,COM,1T2,Y15T64,4,POP,A,2016,2312.62471,Actif,Professions intermédiaires,59392,Maubeuge,50.28,3.967,29066
59378,COM,1T2,Y15T64,2,POP,A,2016,1166.79951,Actif,"Artisans, commerçants et chefs d’entreprise",59378,Marcq-en-Barœul,50.673,3.094,39356
59368,COM,1T2,Y15T64,2,POP,A,2016,457.40677,Actif,"Artisans, commerçants et chefs d’entreprise",59368,La Madeleine,50.654,3.074,22488
59650,COM,1T2,Y15T64,5,POP,A,2016,6063.93187,Actif,Employés,59650,Wattrelos,50.702,3.216,40836
59368,COM,1T2,Y15T64,4,POP,A,2016,3172.96568,Actif,Professions intermédiaires,59368,La Madeleine,50.654,3.074,22488
57631,COM,1T2,Y15T64,6,POP,A,2016,2836.14292,Actif,Ouvriers,57631,Sarreguemines,49.11,7.07,20624
59350,COM,1T2,Y15T64,6,POP,A,2011,17253.8652,Actif,Ouvriers,59350,Lille,50.63,3.071,236710
59512,COM,1T2,Y15T64,_T,POP,A,2011,37903.0132,Actif,Total,59512,Roubaix,50.691,3.174,98892
58194,COM,1T2,Y15T64,2,POP,A,2011,661.27242,Actif,"Artisans, commerçants et chefs d’entreprise",58194,Nevers,46.988,3.158,32830
59155,COM,1T2,Y15T64,5,POP,A,2016,3137.61368,Actif,Employés,59155,Coudekerque-Branche,51.019,2.381,20765
59172,COM,1T2,Y15T64,_T,POP,A,2011,7177.29289,Actif,Total,59172,Denain,50.326,3.394,20640
59279,COM,1T2,Y15T64,3,POP,A,2011,967.50796,Actif,Cadres et professions intellectuelles supérieures,59279,Halluin,50.783,3.125,20829
59512,COM,1T2,Y15T64,4,POP,A,2011,6551.8349,Actif,Professions intermédiaires,59512,Roubaix,50.691,3.174,98892
59392,COM,1T2,Y15T64,3,POP,A,2011,894.67546,Actif,Cadres et professions intellectuelles supérieures,59392,Maubeuge,50.28,3.967,29066
59599,COM,1T2,Y15T64,5,POP,A,2016,13916.83362,Actif,Employés,59599,Tourcoing,50.724,3.161,99011
59606,COM,1T2,Y15T64,3,POP,A,2011,3415.42698,Actif,Cadres et professions intellectuelles supérieures,59606,Valenciennes,50.358,3.524,42991
59378,COM,1T2,Y15T64,3,POP,A,2011,6304.50944,Actif,Cadres et professions intellectuelles supérieures,59378,Marcq-en-Barœul,50.673,3.094,39356
59183,COM,1T2,Y15T64,1,POP,A,2011,20.37111,Actif,Agriculteurs,59183,Dunkerque,51.038,2.377,86788
59646,COM,1T2,Y15T64,6,POP,A,2011,1509.70328,Actif,Ouvriers,59646,Wasquehal,50.669,3.131,20836
59009,COM,1T2,Y15T64,_T,POP,A,2011,29729.86849,Actif,Total,59009,Villeneuve-d'Ascq,50.62,3.132,62067
57480,COM,1T2,Y15T64,3,POP,A,2016,1548.6726,Actif,Cadres et professions intellectuelles supérieures,57480,Montigny-lès-Metz,49.1,6.153,21854
59328,COM,1T2,Y15T64,3,POP,A,2016,4384.9055,Actif,Cadres et professions intellectuelles supérieures,59328,Lambersart,50.647,3.021,27121
59163,COM,1T2,Y15T64,1,POP,A,2011,10.4806,Actif,Agriculteurs,59163,Croix,50.68,3.156,20778
59650,COM,1T2,Y15T64,2,POP,A,2016,660.80055,Actif,"Artisans, commerçants et chefs d’entreprise",59650,Wattrelos,50.702,3.216,40836
59122,COM,1T2,Y15T64,5,POP,A,2011,4516.76827,Actif,Employés,59122,Cambrai,50.176,3.235,31425
59122,COM,1T2,Y15T64,1,POP,A,2011,33.42761,Actif,Agriculteurs,59122,Cambrai,50.176,3.235,31425
59155,COM,1T2,Y15T64,3,POP,A,2011,653.85045,Actif,Cadres et professions intellectuelles supérieures,59155,Coudekerque-Branche,51.019,2.381,20765
59172,COM,1T2,Y15T64,5,POP,A,2011,2056.93197,Actif,Employés,59172,Denain,50.326,3.394,20640
57672,COM,1T2,Y15T64,3,POP,A,2016,3461.22896,Actif,Cadres et professions intellectuelles supérieures,57672,Thionville,49.358,6.168,42163
59650,COM,1T2,Y15T64,_T,POP,A,2011,19018.27312,Actif,Total,59650,Wattrelos,50.702,3.216,40836
59360,COM,1T2,Y15T64,2,POP,A,2011,257.81356,Actif,"Artisans, commerçants et chefs d’entreprise",59360,Loos,50.615,3.015,23013
59606,COM,1T2,Y15T64,5,POP,A,2016,5411.10433,Actif,Employés,59606,Valenciennes,50.358,3.524,42991
58194,COM,1T2,Y15T64,6,POP,A,2016,3295.92044,Actif,Ouvriers,58194,Nevers,46.988,3.158,32830
59646,COM,1T2,Y15T64,6,POP,A,2016,1480.16107,Actif,Ouvriers,59646,Wasquehal,50.669,3.131,20836
59392,COM,1T2,Y15T64,3,POP,A,2016,767.86961,Actif,Cadres et professions intellectuelles supérieures,59392,Maubeuge,50.28,3.967,29066
57631,COM,1T2,Y15T64,4,POP,A,2016,1957.32127,Actif,Professions intermédiaires,57631,Sarreguemines,49.11,7.07,20624
59646,COM,1T2,Y15T64,5,POP,A,2011,2613.13393,Actif,Employés,59646,Wasquehal,50.669,3.131,20836
59172,COM,1T2,Y15T64,2,POP,A,2016,253.13537,Actif,"Artisans, commerçants et chefs d’entreprise",59172,Denain,50.326,3.394,20640
59410,COM,1T2,Y15T64,3,POP,A,2011,1445.15721,Actif,Cadres et professions intellectuelles supérieures,59410,Mons-en-Barœul,50.643,3.11,21467
59122,COM,1T2,Y15T64,4,POP,A,2016,3271.85725,Actif,Professions intermédiaires,59122,Cambrai,50.176,3.235,31425
57480,COM,1T2,Y15T64,5,POP,A,2016,3298.633,Actif,Employés,57480,Montigny-lès-Metz,49.1,6.153,21854
59360,COM,1T2,Y15T64,2,POP,A,2016,337.73158,Actif,"Artisans, commerçants et chefs d’entreprise",59360,Loos,50.615,3.015,23013
58194,COM,1T2,Y15T64,2,POP,A,2016,639.25322,Actif,"Artisans, commerçants et chefs d’entreprise",58194,Nevers,46.988,3.158,32830
59183,COM,1T2,Y15T64,2,POP,A,2011,1417.58852,Actif,"Artisans, commerçants et chefs d’entreprise",59183,Dunkerque,51.038,2.377,86788
59368,COM,1T2,Y15T64,6,POP,A,2016,1292.08675,Actif,Ouvriers,59368,La Madeleine,50.654,3.074,22488
59646,COM,1T2,Y15T64,_T,POP,A,2016,9913.82093,Actif,Total,59646,Wasquehal,50.669,3.131,20836
59410,COM,1T2,Y15T64,_T,POP,A,2011,9598.35351,Actif,Total,59410,Mons-en-Barœul,50.643,3.11,21467
57631,COM,1T2,Y15T64,_T,POP,A,2011,9622.44999,Actif,Total,57631,Sarreguemines,49.11,7.07,20624
59122,COM,1T2,Y15T64,_T,POP,A,2011,14447.42532,Actif,Total,59122,Cambrai,50.176,3.235,31425
59350,COM,1T2,Y15T64,5,POP,A,2011,29359.92788,Actif,Employés,59350,Lille,50.63,3.071,236710
59155,COM,1T2,Y15T64,4,POP,A,2016,2470.7371,Actif,Professions intermédiaires,59155,Coudekerque-Branche,51.019,2.381,20765
59599,COM,1T2,Y15T64,2,POP,A,2016,1708.31763,Actif,"Artisans, commerçants et chefs d’entreprise",59599,Tourcoing,50.724,3.161,99011
59599,COM,1T2,Y15T64,2,POP,A,2011,1513.5861,Actif,"Artisans, commerçants et chefs d’entreprise",59599,Tourcoing,50.724,3.161,99011
59295,COM,1T2,Y15T64,6,POP,A,2016,2865.01391,Actif,Ouvriers,59295,Hazebrouck,50.723,2.537,21498
59178,COM,1T2,Y15T64,4,POP,A,2016,3732.00948,Actif,Professions intermédiaires,59178,Douai,50.368,3.08,39648
59360,COM,1T2,Y15T64,4,POP,A,2011,2204.17916,Actif,Professions intermédiaires,59360,Loos,50.615,3.015,23013
57672,COM,1T2,Y15T64,_T,POP,A,2011,20979.9007,Actif,Total,57672,Thionville,49.358,6.168,42163
57631,COM,1T2,Y15T64,5,POP,A,2011,2940.18115,Actif,Employés,57631,Sarreguemines,49.11,7.07,20624
59512,COM,1T2,Y15T64,5,POP,A,2011,11469.16078,Actif,Employés,59512,Roubaix,50.691,3.174,98892
59512,COM,1T2,Y15T64,_T,POP,A,2016,36520.5665,Actif,Total,59512,Roubaix,50.691,3.174,98892
57672,COM,1T2,Y15T64,_T,POP,A,2016,20087.00391,Actif,Total,57672,Thionville,49.358,6.168,42163
59178,COM,1T2,Y15T64,1,POP,A,2011,19.42927,Actif,Agriculteurs,59178,Douai,50.368,3.08,39648
59392,COM,1T2,Y15T64,5,POP,A,2016,3480.15781,Actif,Employés,59392,Maubeuge,50.28,3.967,29066
59271,COM,1T2,Y15T64,2,POP,A,2016,202.8413,Actif,"Artisans, commerçants et chefs d’entreprise",59271,Grande-Synthe,51.014,2.302,20331
59328,COM,1T2,Y15T64,6,POP,A,2016,1207.0787,Actif,Ouvriers,59328,Lambersart,50.647,3.021,27121
59410,COM,1T2,Y15T64,5,POP,A,2011,2949.6356,Actif,Employés,59410,Mons-en-Barœul,50.643,3.11,21467
59295,COM,1T2,Y15T64,3,POP,A,2011,816.00776,Actif,Cadres et professions intellectuelles supérieures,59295,Hazebrouck,50.723,2.537,21498
59650,COM,1T2,Y15T64,6,POP,A,2011,7298.35579,Actif,Ouvriers,59650,Wattrelos,50.702,3.216,40836
59163,COM,1T2,Y15T64,6,POP,A,2016,1677.31227,Actif,Ouvriers,59163,Croix,50.68,3.156,20778
57672,COM,1T2,Y15T64,4,POP,A,2016,5082.78384,Actif,Professions intermédiaires,57672,Thionville,49.358,6.168,42163
59512,COM,1T2,Y15T64,1,POP,A,2016,25.75889,Actif,Agriculteurs,59512,Roubaix,50.691,3.174,98892
59271,COM,1T2,Y15T64,6,POP,A,2016,2942.14866,Actif,Ouvriers,59271,Grande-Synthe,51.014,2.302,20331
59122,COM,1T2,Y15T64,6,POP,A,2011,4214.36249,Actif,Ouvriers,59122,Cambrai,50.176,3.235,31425
59646,COM,1T2,Y15T64,5,POP,A,2016,2377.62983,Actif,Employés,59646,Wasquehal,50.669,3.131,20836
57631,COM,1T2,Y15T64,1,POP,A,2011,10.55511,Actif,Agriculteurs,57631,Sarreguemines,49.11,7.07,20624
59271,COM,1T2,Y15T64,4,POP,A,2011,1800.62734,Actif,Professions intermédiaires,59271,Grande-Synthe,51.014,2.302,20331
59163,COM,1T2,Y15T64,3,POP,A,2011,1932.23617,Actif,Cadres et professions intellectuelles supérieures,59163,Croix,50.68,3.156,20778
59017,COM,1T2,Y15T64,4,POP,A,2011,2404.85762,Actif,Professions intermédiaires,59017,Armentières,50.687,2.882,25581
59360,COM,1T2,Y15T64,3,POP,A,2016,1172.21827,Actif,Cadres et professions intellectuelles supérieures,59360,Loos,50.615,3.015,23013
59410,COM,1T2,Y15T64,2,POP,A,2011,305.62765,Actif,"Artisans, commerçants et chefs d’entreprise",59410,Mons-en-Barœul,50.643,3.11,21467
59155,COM,1T2,Y15T64,2,POP,A,2016,297.93014,Actif,"Artisans, commerçants et chefs d’entreprise",59155,Coudekerque-Branche,51.019,2.381,20765
59178,COM,1T2,Y15T64,6,POP,A,2016,4608.63232,Actif,Ouvriers,59178,Douai,50.368,3.08,39648
59163,COM,1T2,Y15T64,2,POP,A,2016,425.77475,Actif,"Artisans, commerçants et chefs d’entreprise",59163,Croix,50.68,3.156,20778
59279,COM,1T2,Y15T64,_T,POP,A,2011,9713.89631,Actif,Total,59279,Halluin,50.783,3.125,20829
59271,COM,1T2,Y15T64,3,POP,A,2016,292.21442,Actif,Cadres et professions intellectuelles supérieures,59271,Grande-Synthe,51.014,2.302,20331
59279,COM,1T2,Y15T64,2,POP,A,2016,425.70672,Actif,"Artisans, commerçants et chefs d’entreprise",59279,Halluin,50.783,3.125,20829
59178,COM,1T2,Y15T64,2,POP,A,2016,594.88619,Actif,"Artisans, commerçants et chefs d’entreprise",59178,Douai,50.368,3.08,39648
57480,COM,1T2,Y15T64,2,POP,A,2016,465.90242,Actif,"Artisans, commerçants et chefs d’entreprise",57480,Montigny-lès-Metz,49.1,6.153,21854
58194,COM,1T2,Y15T64,5,POP,A,2011,4831.00975,Actif,Employés,58194,Nevers,46.988,3.158,32830
58194,COM,1T2,Y15T64,5,POP,A,2016,4136.95099,Actif,Employés,58194,Nevers,46.988,3.158,32830
59646,COM,1T2,Y15T64,1,POP,A,2016,3.84735,Actif,Agriculteurs,59646,Wasquehal,50.669,3.131,20836
59172,COM,1T2,Y15T64,4,POP,A,2016,1083.88933,Actif,Professions intermédiaires,59172,Denain,50.326,3.394,20640
59163,COM,1T2,Y15T64,6,POP,A,2011,2140.82567,Actif,Ouvriers,59163,Croix,50.68,3.156,20778
57631,COM,1T2,Y15T64,5,POP,A,2016,2848.31696,Actif,Employés,57631,Sarreguemines,49.11,7.07,20624
57631,COM,1T2,Y15T64,_T,POP,A,2016,9272.62429,Actif,Total,57631,Sarreguemines,49.11,7.07,20624
59009,COM,1T2,Y15T64,2,POP,A,2011,1035.47072,Actif,"Artisans, commerçants et chefs d’entreprise",59009,Villeneuve-d'Ascq,50.62,3.132,62067
59295,COM,1T2,Y15T64,6,POP,A,2011,3196.09206,Actif,Ouvriers,59295,Hazebrouck,50.723,2.537,21498
59650,COM,1T2,Y15T64,2,POP,A,2011,686.6406,Actif,"Artisans, commerçants et chefs d’entreprise",59650,Wattrelos,50.702,3.216,40836
59163,COM,1T2,Y15T64,4,POP,A,2011,2578.22626,Actif,Professions intermédiaires,59163,Croix,50.68,3.156,20778
57480,COM,1T2,Y15T64,4,POP,A,2016,2714.77014,Actif,Professions intermédiaires,57480,Montigny-lès-Metz,49.1,6.153,21854
59271,COM,1T2,Y15T64,2,POP,A,2011,176.4025,Actif,"Artisans, commerçants et chefs d’entreprise",59271,Grande-Synthe,51.014,2.302,20331
59350,COM,1T2,Y15T64,1,POP,A,2011,41.92003,Actif,Agriculteurs,59350,Lille,50.63,3.071,236710
59646,COM,1T2,Y15T64,3,POP,A,2016,2584.38362,Actif,Cadres et professions intellectuelles supérieures,59646,Wasquehal,50.669,3.131,20836
59183,COM,1T2,Y15T64,_T,POP,A,2016,38989.71241,Actif,Total,59183,Dunkerque,51.038,2.377,86788
59155,COM,1T2,Y15T64,3,POP,A,2016,660.66378,Actif,Cadres et professions intellectuelles supérieures,59155,Coudekerque-Branche,51.019,2.381,20765
59017,COM,1T2,Y15T64,6,POP,A,2016,3365.50663,Actif,Ouvriers,59017,Armentières,50.687,2.882,25581
59410,COM,1T2,Y15T64,_T,POP,A,2016,9401.7303,Actif,Total,59410,Mons-en-Barœul,50.643,3.11,21467
59183,COM,1T2,Y15T64,5,POP,A,2016,12118.96798,Actif,Employés,59183,Dunkerque,51.038,2.377,86788
59279,COM,1T2,Y15T64,6,POP,A,2011,3002.83878,Actif,Ouvriers,59279,Halluin,50.783,3.125,20829
59368,COM,1T2,Y15T64,5,POP,A,2011,2838.07186,Actif,Employés,59368,La Madeleine,50.654,3.074,22488
57631,COM,1T2,Y15T64,4,POP,A,2011,1978.8741,Actif,Professions intermédiaires,57631,Sarreguemines,49.11,7.07,20624
59392,COM,1T2,Y15T64,1,POP,A,2011,25.95868,Actif,Agriculteurs,59392,Maubeuge,50.28,3.967,29066
59378,COM,1T2,Y15T64,_T,POP,A,2011,18589.66917,Actif,Total,59378,Marcq-en-Barœul,50.673,3.094,39356
59271,COM,1T2,Y15T64,3,POP,A,2011,305.91365,Actif,Cadres et professions intellectuelles supérieures,59271,Grande-Synthe,51.014,2.302,20331
59512,COM,1T2,Y15T64,6,POP,A,2011,13263.60764,Actif,Ouvriers,59512,Roubaix,50.691,3.174,98892
59172,COM,1T2,Y15T64,3,POP,A,2016,238.43885,Actif,Cadres et professions intellectuelles supérieures,59172,Denain,50.326,3.394,20640
57672,COM,1T2,Y15T64,3,POP,A,2011,3521.90141,Actif,Cadres et professions intellectuelles supérieures,57672,Thionville,49.358,6.168,42163
59295,COM,1T2,Y15T64,5,POP,A,2016,3114.83956,Actif,Employés,59295,Hazebrouck,50.723,2.537,21498
59599,COM,1T2,Y15T64,1,POP,A,2011,13.45135,Actif,Agriculteurs,59599,Tourcoing,50.724,3.161,99011
57672,COM,1T2,Y15T64,2,POP,A,2011,714.61863,Actif,"Artisans, commerçants et chefs d’entreprise",57672,Thionville,49.358,6.168,42163
59392,COM,1T2,Y15T64,5,POP,A,2011,3654.06904,Actif,Employés,59392,Maubeuge,50.28,3.967,29066
59378,COM,1T2,Y15T64,5,POP,A,2011,3967.47241,Actif,Employés,59378,Marcq-en-Barœul,50.673,3.094,39356
59155,COM,1T2,Y15T64,_T,POP,A,2011,9889.50001,Actif,Total,59155,Coudekerque-Branche,51.019,2.381,20765
58194,COM,1T2,Y15T64,_T,POP,A,2016,13418.73523,Actif,Total,58194,Nevers,46.988,3.158,32830
59009,COM,1T2,Y15T64,_T,POP,A,2016,28045.2491,Actif,Total,59009,Villeneuve-d'Ascq,50.62,3.132,62067
59606,COM,1T2,Y15T64,4,POP,A,2011,5229.84967,Actif,Professions intermédiaires,59606,Valenciennes,50.358,3.524,42991
57672,COM,1T2,Y15T64,5,POP,A,2011,7109.88418,Actif,Employés,57672,Thionville,49.358,6.168,42163
59606,COM,1T2,Y15T64,6,POP,A,2011,4142.34451,Actif,Ouvriers,59606,Valenciennes,50.358,3.524,42991
59163,COM,1T2,Y15T64,5,POP,A,2016,2525.03242,Actif,Employés,59163,Croix,50.68,3.156,20778
59378,COM,1T2,Y15T64,_T,POP,A,2016,18125.63306,Actif,Total,59378,Marcq-en-Barœul,50.673,3.094,39356
59646,COM,1T2,Y15T64,2,POP,A,2016,503.47758,Actif,"Artisans, commerçants et chefs d’entreprise",59646,Wasquehal,50.669,3.131,20836
59350,COM,1T2,Y15T64,_T,POP,A,2016,113476.13425,Actif,Total,59350,Lille,50.63,3.071,236710
59155,COM,1T2,Y15T64,4,POP,A,2011,2408.2379,Actif,Professions intermédiaires,59155,Coudekerque-Branche,51.019,2.381,20765
59295,COM,1T2,Y15T64,4,POP,A,2016,2165.23252,Actif,Professions intermédiaires,59295,Hazebrouck,50.723,2.537,21498
59599,COM,1T2,Y15T64,3,POP,A,2016,3934.21355,Actif,Cadres et professions intellectuelles supérieures,59599,Tourcoing,50.724,3.161,99011
59271,COM,1T2,Y15T64,1,POP,A,2016,14.14983,Actif,Agriculteurs,59271,Grande-Synthe,51.014,2.302,20331
59172,COM,1T2,Y15T64,4,POP,A,2011,1178.55944,Actif,Professions intermédiaires,59172,Denain,50.326,3.394,20640
59512,COM,1T2,Y15T64,4,POP,A,2016,6657.66746,Actif,Professions intermédiaires,59512,Roubaix,50.691,3.174,98892
59650,COM,1T2,Y15T64,6,POP,A,2016,6659.97059,Actif,Ouvriers,59650,Wattrelos,50.702,3.216,40836
59295,COM,1T2,Y15T64,3,POP,A,2016,870.4738,Actif,Cadres et professions intellectuelles supérieures,59295,Hazebrouck,50.723,2.537,21498
59328,COM,1T2,Y15T64,3,POP,A,2011,4090.44824,Actif,Cadres et professions intellectuelles supérieures,59328,Lambersart,50.647,3.021,27121
58194,COM,1T2,Y15T64,1,POP,A,2011,27.85799,Actif,Agriculteurs,58194,Nevers,46.988,3.158,32830
59271,COM,1T2,Y15T64,1,POP,A,2011,8.63117,Actif,Agriculteurs,59271,Grande-Synthe,51.014,2.302,20331
59279,COM,1T2,Y15T64,4,POP,A,2011,2328.07831,Actif,Professions intermédiaires,59279,Halluin,50.783,3.125,20829
59599,COM,1T2,Y15T64,1,POP,A,2016,12.32948,Actif,Agriculteurs,59599,Tourcoing,50.724,3.161,99011
57480,COM,1T2,Y15T64,6,POP,A,2011,2063.95116,Actif,Ouvriers,57480,Montigny-lès-Metz,49.1,6.153,21854
59163,COM,1T2,Y15T64,_T,POP,A,2011,9848.11352,Actif,Total,59163,Croix,50.68,3.156,20778
59183,COM,1T2,Y15T64,3,POP,A,2011,4161.13185,Actif,Cadres et professions intellectuelles supérieures,59183,Dunkerque,51.038,2.377,86788
59378,COM,1T2,Y15T64,2,POP,A,2011,983.48098,Actif,"Artisans, commerçants et chefs d’entreprise",59378,Marcq-en-Barœul,50.673,3.094,39356
59295,COM,1T2,Y15T64,4,POP,A,2011,2085.56928,Actif,Professions intermédiaires,59295,Hazebrouck,50.723,2.537,21498
59350,COM,1T2,Y15T64,2,POP,A,2011,3607.2821,Actif,"Artisans, commerçants et chefs d’entreprise",59350,Lille,50.63,3.071,236710
59183,COM,1T2,Y15T64,4,POP,A,2016,9351.02134,Actif,Professions intermédiaires,59183,Dunkerque,51.038,2.377,86788
59606,COM,1T2,Y15T64,5,POP,A,2011,5398.60889,Actif,Employés,59606,Valenciennes,50.358,3.524,42991
59183,COM,1T2,Y15T64,4,POP,A,2011,9402.11701,Actif,Professions intermédiaires,59183,Dunkerque,51.038,2.377,86788
59163,COM,1T2,Y15T64,3,POP,A,2016,2343.79739,Actif,Cadres et professions intellectuelles supérieures,59163,Croix,50.68,3.156,20778
59360,COM,1T2,Y15T64,_T,POP,A,2011,9560.30685,Actif,Total,59360,Loos,50.615,3.015,23013
59271,COM,1T2,Y15T64,4,POP,A,2016,1878.15811,Actif,Professions intermédiaires,59271,Grande-Synthe,51.014,2.302,20331
59178,COM,1T2,Y15T64,3,POP,A,2016,2208.29649,Actif,Cadres et professions intellectuelles supérieures,59178,Douai,50.368,3.08,39648
59009,COM,1T2,Y15T64,6,POP,A,2016,4168.72608,Actif,Ouvriers,59009,Villeneuve-d'Ascq,50.62,3.132,62067
59009,COM,1T2,Y15T64,5,POP,A,2016,7944.35459,Actif,Employés,59009,Villeneuve-d'Ascq,50.62,3.132,62067
59512,COM,1T2,Y15T64,3,POP,A,2016,3194.10491,Actif,Cadres et professions intellectuelles supérieures,59512,Roubaix,50.691,3.174,98892
59650,COM,1T2,Y15T64,4,POP,A,2011,3814.42539,Actif,Professions intermédiaires,59650,Wattrelos,50.702,3.216,40836
59163,COM,1T2,Y15T64,_T,POP,A,2016,10077.44218,Actif,Total,59163,Croix,50.68,3.156,20778
57672,COM,1T2,Y15T64,4,POP,A,2011,5262.575,Actif,Professions intermédiaires,57672,Thionville,49.358,6.168,42163
59360,COM,1T2,Y15T64,4,POP,A,2016,2847.23333,Actif,Professions intermédiaires,59360,Loos,50.615,3.015,23013
59295,COM,1T2,Y15T64,_T,POP,A,2011,9883.64508,Actif,Total,59295,Hazebrouck,50.723,2.537,21498
59279,COM,1T2,Y15T64,4,POP,A,2016,2254.97516,Actif,Professions intermédiaires,59279,Halluin,50.783,3.125,20829
58194,COM,1T2,Y15T64,1,POP,A,2016,34.67387,Actif,Agriculteurs,58194,Nevers,46.988,3.158,32830
59392,COM,1T2,Y15T64,2,POP,A,2016,441.34885,Actif,"Artisans, commerçants et chefs d’entreprise",59392,Maubeuge,50.28,3.967,29066
59392,COM,1T2,Y15T64,_T,POP,A,2016,11390.22432,Actif,Total,59392,Maubeuge,50.28,3.967,29066
59122,COM,1T2,Y15T64,3,POP,A,2016,1462.52616,Actif,Cadres et professions intellectuelles supérieures,59122,Cambrai,50.176,3.235,31425
59017,COM,1T2,Y15T64,5,POP,A,2016,3679.16492,Actif,Employés,59017,Armentières,50.687,2.882,25581
59368,COM,1T2,Y15T64,5,POP,A,2016,2713.08724,Actif,Employés,59368,La Madeleine,50.654,3.074,22488
59328,COM,1T2,Y15T64,4,POP,A,2016,3774.69998,Actif,Professions intermédiaires,59328,Lambersart,50.647,3.021,27121
59392,COM,1T2,Y15T64,2,POP,A,2011,423.21683,Actif,"Artisans, commerçants et chefs d’entreprise",59392,Maubeuge,50.28,3.967,29066
59279,COM,1T2,Y15T64,_T,POP,A,2016,9841.21273,Actif,Total,59279,Halluin,50.783,3.125,20829
57480,COM,1T2,Y15T64,1,POP,A,2011,8.40658,Actif,Agriculteurs,57480,Montigny-lès-Metz,49.1,6.153,21854
59606,COM,1T2,Y15T64,_T,POP,A,2016,19433.50762,Actif,Total,59606,Valenciennes,50.358,3.524,42991
59122,COM,1T2,Y15T64,6,POP,A,2016,4163.43591,Actif,Ouvriers,59122,Cambrai,50.176,3.235,31425
59350,COM,1T2,Y15T64,5,POP,A,2016,28677.64641,Actif,Employés,59350,Lille,50.63,3.071,236710
59606,COM,1T2,Y15T64,2,POP,A,2016,798.91153,Actif,"Artisans, commerçants et chefs d’entreprise",59606,Valenciennes,50.358,3.524,42991
59017,COM,1T2,Y15T64,_T,POP,A,2016,10999.36891,Actif,Total,59017,Armentières,50.687,2.882,25581
